,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
0,109,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,570488,0,0,109
1,109,13,10,0,False,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-119115,460144,7589,126704,109
2,109,23,8,0,True,2023-08-26T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-107039,356103,794,107833,109
3,109,32,3,1,True,2023-09-02T14:00:00Z,2,2,4,80,0,0,0,2,0,0,0,0,0,0,0,16,17.8,10.4,4.0,3.2,1,0.00,0.16,0.16,2.02,49,-53968,305673,5180,59148,109
4,109,46,15,2,False,2023-09-16T16:30:00Z,1,0,5,71,0,0,0,1,0,0,0,0,0,0,0,12,8.8,0.5,0.0,0.9,1,0.00,0.00,0.00,1.43,49,-18052,291524,6053,24105,109
5,109,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-28905,263051,3571,32476,109
6,109,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-57302,204189,139,57441,109
7,109,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-42011,163114,98,42109,109
8,109,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-21245,143217,297,21542,109
9,109,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-3909,140018,1867,5776,109
10,109,101,19,1,True,2023-11-04T15:00:00Z,3,2,11,1,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,0,0.00,0.00,0.00,0.02,48,-2532,137946,3041,5573,109
11,109,117,11,1,False,2023-11-12T14:00:00Z,3,0,12,90,0,0,0,3,0,0,0,0,0,0,0,11,13.2,14.7,9.0,3.7,1,0.06,0.24,0.30,1.53,48,-966,137292,3361,4327,109
12,109,121,1,2,True,2023-11-25T17:30:00Z,0,1,13,90,0,0,0,1,0,0,0,0,0,0,0,16,23.4,12.1,4.0,4.0,1,0.00,0.04,0.04,1.52,48,641,138579,4504,3863,109
0,110,8,18,2,True,2023-08-13T13:00:00Z,2,2,1,71,0,0,0,2,0,0,0,0,0,0,0,9,8.8,1.8,6.0,1.7,1,0.00,0.01,0.01,1.02,55,0,11500,0,0,110
1,110,13,10,3,False,2023-08-19T14:00:00Z,0,3,2,78,0,0,1,0,0,0,0,0,0,0,0,11,12.8,1.3,10.0,2.4,1,0.02,0.02,0.04,0.36,55,-604,13733,867,1471,110
2,110,23,8,5,True,2023-08-26T14:00:00Z,1,1,3,90,0,1,0,1,0,0,0,0,0,0,0,21,35.2,34.4,2.0,7.2,1,0.01,0.12,0.13,0.80,55,-1073,13618,574,1647,110
3,110,32,3,2,True,2023-09-02T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,20,24.0,30.1,23.0,7.7,1,0.14,0.26,0.40,2.02,55,438,15016,1593,1155,110
4,110,46,15,1,False,2023-09-16T16:30:00Z,1,0,5,71,0,0,0,1,0,0,0,1,0,0,0,6,3.8,1.3,8.0,1.3,1,0.08,0.01,0.09,1.43,55,-1129,14551,581,1710,110
5,110,52,9,2,True,2023-09-23T16:30:00Z,1,3,6,90,0,0,0,3,0,0,0,0,0,0,0,19,19.0,5.1,7.0,3.1,1,0.13,0.02,0.15,1.84,55,-18,14972,1018,1036,110
6,110,67,16,9,False,2023-10-01T13:00:00Z,1,1,7,90,1,0,0,1,0,0,0,0,0,0,2,28,40.2,29.5,33.0,10.3,1,0.56,0.14,0.70,0.47,55,-540,14678,757,1297,110
7,110,78,14,1,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,1,0,0,0,7,9.8,2.2,44.0,5.6,1,0.41,0.01,0.42,1.43,55,3168,18830,4586,1418,110
8,110,83,6,3,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,0,17,19.8,27.1,17.0,6.4,1,0.25,0.11,0.36,1.14,55,519,19646,2179,1660,110
9,110,95,7,2,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,1,0,0,0,14,12.8,2.7,0.0,1.6,1,0.00,0.01,0.01,2.03,55,-1782,17970,504,2286,110
10,110,101,19,2,True,2023-11-04T15:00:00Z,3,2,11,90,0,0,0,2,0,0,0,0,0,0,0,11,12.6,13.8,7.0,3.3,1,0.08,0.07,0.15,2.09,55,-544,17725,831,1375,110
11,110,117,11,1,False,2023-11-12T14:00:00Z,3,0,12,90,0,0,0,3,0,0,0,1,0,0,0,11,9.2,22.3,15.0,4.7,1,0.17,0.28,0.45,1.53,55,-887,16949,390,1277,110
12,110,121,1,2,True,2023-11-25T17:30:00Z,0,1,13,90,0,0,0,1,0,0,0,0,0,0,0,19,14.0,1.9,3.0,1.9,1,0.04,0.02,0.06,1.52,54,-497,16646,390,887,110
0,111,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,926,0,0,111
1,111,13,10,0,False,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-228,770,11,239,111
2,111,23,8,1,True,2023-08-26T14:00:00Z,1,1,3,18,0,0,0,1,0,0,0,0,0,0,0,3,4.8,15.8,12.0,3.3,0,0.22,0.02,0.24,0.16,49,90,1053,242,152,111
3,111,32,3,1,True,2023-09-02T14:00:00Z,2,2,4,19,0,0,0,1,0,0,0,0,0,0,0,11,14.6,39.8,13.0,6.7,0,0.07,0.71,0.78,1.02,49,-53,1120,66,119,111
4,111,46,15,1,False,2023-09-16T16:30:00Z,1,0,5,18,0,0,0,0,0,0,0,0,0,0,0,4,7.6,2.8,0.0,1.0,0,0.00,0.00,0.00,0.00,49,-42,1176,62,104,111
5,111,52,9,1,True,2023-09-23T16:30:00Z,1,3,6,28,0,0,0,2,0,0,0,0,0,0,0,4,4.8,0.3,0.0,0.5,0,0.00,0.00,0.00,0.94,49,27,1241,95,68,111
6,111,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,21,0,0,0,0,0,0,0,1,0,0,0,0,0.0,14.5,5.0,1.9,0,0.02,0.27,0.29,0.26,49,-17,1249,84,101,111
7,111,78,14,1,False,2023-10-07T14:00:00Z,2,1,8,20,0,0,0,2,0,0,0,0,0,0,0,3,2.4,0.0,0.0,0.2,0,0.00,0.00,0.00,0.92,49,4,1306,84,80,111
8,111,83,6,2,True,2023-10-21T14:00:00Z,3,0,9,83,0,0,1,0,0,0,0,1,0,0,0,4,11.4,2.4,26.0,4.0,1,0.14,0.02,0.16,1.14,49,62,1433,125,63,111
9,111,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,26,0,0,0,0,0,0,0,1,0,0,0,-2,2.2,0.1,2.0,0.4,0,0.00,0.00,0.00,0.92,49,-33,1429,60,93,111
10,111,101,19,5,True,2023-11-04T15:00:00Z,3,2,11,90,0,1,0,2,0,0,0,0,0,0,0,22,32.4,23.6,19.0,7.5,1,0.19,0.02,0.21,2.09,49,18,1469,105,87,111
11,111,117,11,1,False,2023-11-12T14:00:00Z,3,0,12,45,0,0,0,2,0,0,0,0,0,0,0,5,5.6,0.9,2.0,0.9,0,0.06,0.01,0.07,0.29,49,121,1642,204,83,111
12,111,121,1,2,True,2023-11-25T17:30:00Z,0,1,13,90,0,0,0,1,0,0,0,0,0,0,0,10,13.6,4.0,0.0,1.8,1,0.00,0.00,0.00,1.52,49,22,1694,109,87,111
0,112,8,18,1,True,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,14,24.4,0.5,0.0,2.5,1,0.00,0.00,0.00,1.26,45,0,176746,0,0,112
1,112,13,10,7,False,2023-08-19T14:00:00Z,0,3,2,90,0,0,1,0,0,0,0,0,0,0,1,32,26.8,20.7,10.0,5.8,1,0.04,0.22,0.26,0.46,45,-3382,179607,6001,9383,112
2,112,23,8,2,True,2023-08-26T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,13,20.0,1.3,10.0,3.1,1,0.18,0.02,0.20,0.80,45,21400,208615,31558,10158,112
3,112,32,3,1,True,2023-09-02T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,12,20.8,0.7,6.0,2.8,1,0.24,0.01,0.25,2.02,45,1964,213623,15066,13102,112
4,112,46,15,2,False,2023-09-16T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,13,24.2,10.5,4.0,3.9,1,0.00,0.00,0.00,1.43,45,-15468,198695,5728,21196,112
5,112,52,9,1,True,2023-09-23T16:30:00Z,1,3,6,90,0,0,0,3,0,0,0,0,0,0,0,13,22.4,0.6,10.0,3.3,1,0.22,0.00,0.22,1.84,45,13704,215918,25440,11736,112
6,112,67,16,2,False,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,14,18.6,2.9,23.0,4.5,1,0.07,0.01,0.08,0.47,45,-20571,193680,3557,24128,112
7,112,78,14,1,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,21,51.6,0.1,2.0,5.4,1,0.00,0.00,0.00,1.43,45,-20939,172976,2411,23350,112
8,112,83,6,7,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,1,27,11.4,1.7,4.0,1.7,1,0.00,0.01,0.01,1.14,45,-19219,155078,5481,24700,112
9,112,95,7,15,False,2023-10-28T11:30:00Z,0,2,10,90,1,0,1,0,0,0,0,0,0,0,3,45,56.0,0.6,35.0,9.2,1,0.19,0.07,0.26,2.03,45,-3020,153263,7897,10917,112
10,112,101,19,1,True,2023-11-04T15:00:00Z,3,2,11,90,0,0,0,2,0,0,0,0,0,0,0,12,14.2,0.8,2.0,1.7,1,0.00,0.01,0.01,2.09,45,107054,271663,114289,7235,112
11,112,117,11,1,False,2023-11-12T14:00:00Z,3,0,12,90,0,0,0,3,0,0,0,0,0,0,0,15,22.2,0.3,41.0,6.4,1,0.34,0.01,0.35,1.53,45,56633,328284,78788,22155,112
12,112,121,1,2,True,2023-11-25T17:30:00Z,0,1,13,90,0,0,0,1,0,0,0,0,0,0,0,15,30.8,0.5,0.0,3.1,1,0.00,0.01,0.01,1.52,46,26349,356237,43244,16895,112
0,114,8,18,1,True,2023-08-13T13:00:00Z,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,5,2.8,0.0,2.0,0.5,0,0.03,0.00,0.03,0.24,45,0,5231,0,0,114
1,114,13,10,1,False,2023-08-19T14:00:00Z,0,3,2,12,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.0,0.0,0.4,0,0.00,0.00,0.00,0.09,45,-467,5981,94,561,114
2,114,23,8,0,True,2023-08-26T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-439,5999,70,509,114
3,114,32,3,0,True,2023-09-02T14:00:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-471,5885,59,530,114
4,114,46,15,1,False,2023-09-16T16:30:00Z,1,0,5,48,0,0,0,1,0,0,0,0,0,0,0,9,17.4,25.6,0.0,4.3,0,0.00,0.03,0.03,0.86,44,-332,5790,79,411,114
5,114,52,9,2,True,2023-09-23T16:30:00Z,1,3,6,60,0,0,0,1,0,0,0,0,0,0,0,7,7.2,11.3,0.0,1.9,1,0.00,0.01,0.01,0.91,44,487,6370,836,349,114
6,114,67,16,1,False,2023-10-01T13:00:00Z,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,7,8.8,22.3,0.0,3.1,0,0.00,0.17,0.17,0.26,44,-144,6256,305,449,114
7,114,78,14,1,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,9,17.2,15.3,4.0,3.7,1,0.00,0.04,0.04,1.43,44,-146,6182,242,388,114
8,114,83,6,1,True,2023-10-21T14:00:00Z,3,0,9,14,0,0,0,0,0,0,0,0,0,0,0,5,4.0,4.2,2.0,1.0,0,0.00,0.02,0.02,0.00,44,1415,7856,1854,439,114
9,114,95,7,6,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,0,0,0,0,25,18.2,5.1,0.0,2.3,1,0.00,0.05,0.05,2.03,44,-981,6823,192,1173,114
10,114,101,19,1,True,2023-11-04T15:00:00Z,3,2,11,11,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,2.0,0.6,0,0.00,0.00,0.00,0.23,44,557,7544,1003,446,114
11,114,117,11,1,False,2023-11-12T14:00:00Z,3,0,12,72,0,0,0,2,0,0,0,0,0,0,0,4,0.0,1.1,1.0,0.2,1,0.03,0.00,0.03,1.43,44,-103,7418,335,438,114
12,114,121,1,0,True,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,17,7491,313,296,114
0,115,8,18,1,True,2023-08-13T13:00:00Z,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,6.0,0.4,0,0.27,0.00,0.27,0.24,55,0,8667,0,0,115
1,115,13,10,3,False,2023-08-19T14:00:00Z,0,3,2,70,0,0,1,0,0,0,0,0,0,0,0,2,1.4,1.3,4.0,0.7,1,0.00,0.05,0.05,0.36,55,-1165,8819,199,1364,115
2,115,23,8,9,True,2023-08-26T14:00:00Z,1,1,3,79,1,0,0,1,0,0,0,0,0,0,2,26,36.0,11.8,25.0,7.3,1,0.11,0.11,0.22,0.76,54,-998,8325,349,1347,115
3,115,32,3,5,True,2023-09-02T14:00:00Z,2,2,4,70,0,1,0,1,0,0,0,0,0,0,0,11,10.8,28.4,23.0,6.2,1,0.42,0.19,0.61,1.00,54,7118,16896,8578,1460,115
4,115,46,15,1,False,2023-09-16T16:30:00Z,1,0,5,18,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,4.0,0.5,0,0.00,0.00,0.00,0.00,54,2664,20194,6162,3498,115
5,115,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,628,21165,3006,2378,115
6,115,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-8040,12802,103,8143,115
7,115,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-3382,9688,18,3400,115
8,115,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1611,8191,34,1645,115
9,115,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-859,7347,32,891,115
10,115,101,19,0,True,2023-11-04T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-531,6830,20,551,115
11,115,117,11,0,False,2023-11-12T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-341,6493,18,359,115
12,115,121,1,0,True,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-279,6224,22,301,115
0,116,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,37879,0,0,116
1,116,13,10,0,False,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-955,40755,1140,2095,116
2,116,23,8,0,True,2023-08-26T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1988,39589,607,2595,116
3,116,32,3,0,True,2023-09-02T14:00:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3681,35944,177,3858,116
4,116,46,15,0,False,2023-09-16T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1230,35492,495,1725,116
5,116,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-889,34740,355,1244,116
6,116,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,13291,57769,16014,2723,116
7,116,78,14,3,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,6,0,20,40.2,0.0,0.0,4.0,1,0.00,0.01,0.01,1.43,39,23091,85440,30518,7427,116
8,116,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,35965,119904,41724,5759,116
9,116,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,53986,176789,62665,8679,116
10,116,101,19,1,True,2023-11-04T15:00:00Z,3,2,11,45,0,0,0,0,0,0,0,0,0,0,0,4,2.6,0.0,0.0,0.3,0,0.00,0.00,0.00,0.25,39,30015,210334,35015,5000,116
11,116,117,11,0,False,2023-11-12T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,22750,234356,28330,5580,116
12,116,121,1,0,True,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,19480,255310,26335,6855,116
0,117,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,80,0,10194,0,0,117
1,117,13,10,0,False,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,80,-3130,8975,1016,4146,117
2,117,23,8,0,True,2023-08-26T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-1613,8099,621,2234,117
3,117,32,3,0,True,2023-09-02T14:00:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-949,7469,309,1258,117
4,117,46,15,0,False,2023-09-16T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-726,7022,261,987,117
5,117,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-174,6969,181,355,117
6,117,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-168,6918,234,402,117
7,117,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-110,6897,329,439,117
8,117,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-43,6956,289,332,117
9,117,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-42,6958,218,260,117
10,117,101,19,0,True,2023-11-04T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-4,7008,288,292,117
11,117,117,11,0,False,2023-11-12T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-45,7017,305,350,117
12,117,121,1,0,True,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-11,7107,324,335,117
0,118,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,1848,0,0,118
1,118,13,10,0,False,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-267,2581,236,503,118
2,118,23,8,0,True,2023-08-26T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-520,2054,0,520,118
3,118,32,3,0,True,2023-09-02T14:00:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-239,1824,0,239,118
4,118,46,15,0,False,2023-09-16T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-197,1633,0,197,118
5,118,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-73,1565,0,73,118
6,118,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-82,1482,0,82,118
7,118,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-60,1421,0,60,118
8,118,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-31,1396,0,31,118
9,118,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-30,1366,0,30,118
10,118,101,19,0,True,2023-11-04T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-22,1344,0,22,118
11,118,117,11,0,False,2023-11-12T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-30,1313,0,30,118
12,118,121,1,0,True,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-22,1291,0,22,118
0,119,8,18,9,True,2023-08-13T13:00:00Z,2,2,1,71,1,0,0,2,0,0,0,0,0,0,3,33,49.8,21.3,45.0,11.6,1,0.24,0.05,0.29,1.02,60,0,408924,0,0,119
1,119,13,10,11,False,2023-08-19T14:00:00Z,0,3,2,78,1,1,1,0,0,0,0,0,0,0,2,36,34.4,2.5,68.0,10.5,1,1.43,0.02,1.45,0.36,60,121775,630451,150094,28319,119
2,119,23,8,2,True,2023-08-26T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,1.0,15.0,1.1,1,0.27,0.00,0.27,0.80,61,759384,1499169,818259,58875,119
3,119,32,3,2,True,2023-09-02T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,2,0.0,2.2,24.0,2.4,1,0.52,0.01,0.53,2.02,62,210288,1743587,329310,119022,119
4,119,46,15,1,False,2023-09-16T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,1,0,0,0,1,11.0,16.1,45.0,7.2,1,0.30,0.06,0.36,1.43,61,-270633,1463252,64311,334944,119
5,119,52,9,2,True,2023-09-23T16:30:00Z,1,3,6,90,0,0,0,3,0,0,0,0,0,0,0,8,2.6,10.8,10.0,2.3,1,0.05,0.02,0.07,1.84,61,-164366,1309912,60912,225278,119
6,119,67,16,2,False,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,5,5.4,11.4,10.0,2.7,1,0.37,0.01,0.38,0.47,60,-168677,1139780,51705,220382,119
7,119,78,14,5,False,2023-10-07T14:00:00Z,2,1,8,69,0,1,1,0,0,0,0,0,0,0,0,21,23.4,11.0,12.0,4.6,1,0.06,0.02,0.08,0.52,59,-185590,953135,21968,207558,119
8,119,83,6,8,True,2023-10-21T14:00:00Z,3,0,9,90,1,0,1,0,0,0,0,0,0,0,2,38,44.6,32.3,68.0,14.5,1,1.20,0.02,1.22,1.14,59,28408,1001346,98733,70325,119
9,119,95,7,2,False,2023-10-28T11:30:00Z,0,2,10,75,0,0,1,0,0,0,0,0,0,0,0,7,5.4,1.8,2.0,0.9,1,0.00,0.01,0.01,1.11,59,13446,1015542,100807,87361,119
